"t" "mg"
"6079" 5823.70611111111 3.08
"6080" 5823.70645833333 3.09
"6081" 5825.57474537037 3.35
"6082" 5825.88907407407 3.81
"6083" 5827.4908912037 3.12
"6084" 5827.60402777778 3.09
"6085" 5827.61878472222 3.27
"6086" 5827.61950231481 3.28
"6087" 5827.90627314815 3.02
"6088" 5832.83834490741 3.26
"6089" 5833.19736111111 3.24
"6090" 5834.71597222222 3.03
"6091" 5834.72012731481 3.16
"6092" 5835.938125 4.03
"6093" 5836.36384259259 3.24
"6094" 5838.96813657407 3.39
"6095" 5839.18149305556 3.84
"6096" 5841.67967592593 3.2
"6097" 5842.09217592593 3.18
"6098" 5842.32481481481 3.81
"6099" 5842.60040509259 3.29
"6100" 5844.07175925926 3.18
"6101" 5844.4990625 3.04
"6102" 5846.08231481481 3.14
"6103" 5847.24966435185 3.49
"6104" 5856.0508912037 3.13
"6105" 5856.75502314815 3.24
"6106" 5856.79510416667 3.4
"6107" 5859.05340277778 3.06
"6108" 5863.66920138889 3.35
"6109" 5864.52778935185 3.39
"6110" 5866.58335648148 3.42
"6111" 5866.85721064815 3.15
"6112" 5868.16402777778 3.33
"6113" 5869.79309027778 3.6
"6114" 5871.00489583333 3.53
"6115" 5871.81234953704 3.1
"6116" 5875.25013888889 3.48
"6117" 5877.5227662037 3.22
"6118" 5880.76171296296 3.07
"6119" 5881.09564814815 3.03
"6120" 5884.68836805556 3.02
"6121" 5888.74840277778 4.36
"6122" 5888.83528935185 3.03
"6123" 5888.85990740741 3.27
"6124" 5893.98905092593 3.28
"6125" 5895.90952546296 4.37
"6126" 5896.14975694444 3.17
"6127" 5896.49125 3.18
"6128" 5898.77885416667 3.94
"6129" 5899.82075231481 3.01
"6130" 5899.83482638889 3.17
"6131" 5903.29770833333 4.21
"6132" 5904.1218287037 3.65
"6133" 5904.25561342593 4.05
"6134" 5905.95872685185 3.93
"6135" 5906.04822916667 3.5
"6136" 5910.3475462963 3.92
"6137" 5910.77475694444 3.52
"6138" 5911.07618055556 3.06
"6139" 5911.48820601852 3.09
"6140" 5913.0434837963 3.03
"6141" 5913.99773148148 3.33
"6142" 5915.2403587963 3.06
"6143" 5915.62469907407 3.65
"6144" 5919.52450231481 3.37
"6145" 5920.23792824074 3.78
"6146" 5925.52469907407 3.16
"6147" 5930.54677083333 3.82
"6148" 5930.55353009259 3.78
"6149" 5931.96961805556 4.24
"6150" 5931.97103009259 3.46
"6151" 5931.97420138889 3.2
"6152" 5932.11833333333 3.07
"6153" 5932.22984953704 3.3
"6154" 5933.37471064815 3.22
"6155" 5933.38686342593 3.01
"6156" 5933.39680555556 3.09
"6157" 5935.79875 3.08
"6158" 5938.08326388889 3.61
"6159" 5940.15148148148 3.24
"6160" 5941.93366898148 3.19
"6161" 5943.05423611111 3.01
"6162" 5943.57782407407 3.53
"6163" 5943.74177083333 4.28
"6164" 5944.35672453704 3.52
"6165" 5945.63907407407 3.16
"6166" 5950.3262962963 3.12
"6167" 5950.34440972222 3.82
"6168" 5951.18949074074 3.11
"6169" 5955.43913194444 3.26
"6170" 5956.72575231481 3.19
"6171" 5957.08947916667 3.37
"6172" 5957.65878472222 3.34
"6173" 5958.40444444444 3.44
"6174" 5959.63633101852 3.09
"6175" 5959.87946759259 4.5
"6176" 5960.06674768518 3.69
"6177" 5960.34741898148 3.28
"6178" 5960.5258912037 3.34
"6179" 5960.5271412037 3.56
"6180" 5966.49974537037 3.16
"6181" 5966.5734375 4.73
"6182" 5966.5778125 3.5
"6183" 5966.58780092593 3.69
"6184" 5966.59456018519 4.18
"6185" 5966.60032407407 3.4
"6186" 5966.70084490741 3.73
"6187" 5966.83584490741 3.24
"6188" 5967.18353009259 3.04
"6189" 5967.77928240741 3.17
"6190" 5967.91256944444 3.09
"6191" 5968.63346064815 3
"6192" 5969.27145833333 3.57
"6193" 5974.59561342593 3.02
"6194" 5975.26784722222 3.89
"6195" 5975.27005787037 3.56
"6196" 5975.27096064815 3.05
"6197" 5980.66394675926 3.07
"6198" 5981.15686342593 3.42
"6199" 5981.68655092593 3.39
"6200" 5982.02572916667 3.5
"6201" 5982.69556712963 3.89
"6202" 5982.9456712963 3.16
"6203" 5984.25517361111 3.44
"6204" 5985.4450462963 3.36
"6205" 5985.51513888889 3.04
"6206" 5985.56084490741 3.65
"6207" 5986.61876157407 3.01
"6208" 5987.48799768519 3.9
"6209" 5991.44136574074 4.05
"6210" 5991.84359953704 3.12
"6211" 5995.42717592593 3.18
"6212" 5997.8918287037 3.52
"6213" 5997.89298611111 3.14
"6214" 6002.49005787037 3.4
"6215" 6003.6383912037 3.06
"6216" 6007.42710648148 3.9
"6217" 6010.08356481481 4.11
"6218" 6010.11236111111 3.26
"6219" 6010.15002314815 3.1
"6220" 6010.18083333333 3.16
"6221" 6010.1868287037 3.4
"6222" 6010.20090277778 4.51
"6223" 6010.20377314815 3.06
"6224" 6010.21637731481 3.55
"6225" 6010.23572916667 3.65
"6226" 6010.4640625 3.21
"6227" 6010.46841435185 3.53
"6228" 6010.47539351852 3.1
"6229" 6010.480625 3.02
"6230" 6010.48097222222 3.01
"6231" 6019.13243055556 3.06
"6232" 6021.9466087963 4.51
"6233" 6021.95145833333 3.66
"6234" 6022.28341435185 3.06
"6235" 6025.69513888889 3.6
"6236" 6034.46010416667 3.34
"6237" 6034.85619212963 3.08
"6238" 6034.87384259259 3.04
"6239" 6038.94248842593 3.19
"6240" 6040.22527777778 3.73
"6241" 6043.456875 3.29
"6242" 6044.34861111111 3.14
"6243" 6049.28890046296 3.48
"6244" 6051.41789351852 3.81
"6245" 6057.8615625 3.19
"6246" 6059.58791666667 3.15
"6247" 6066.88559027778 3.25
"6248" 6073.48873842593 3.07
"6249" 6073.86228009259 3.62
"6250" 6075.33452546296 3.59
"6251" 6078.18667824074 3.17
"6252" 6079.48693287037 3.26
"6253" 6081.19625 3.04
"6254" 6085.93040509259 3.09
"6255" 6086.45333333333 3.41
"6256" 6089.08556712963 3.13
"6257" 6091.72741898148 3
"6258" 6095.10715277778 3.06
"6259" 6097.09180555556 3.25
"6260" 6099.33887731481 3.64
"6261" 6101.64328703704 3.18
"6262" 6101.76196759259 3.04
"6263" 6103.5612037037 3.57
"6264" 6103.72938657407 3.29
"6265" 6103.85047453704 3.08
"6266" 6107.96565972222 3.69
"6267" 6108.42094907407 3.06
"6268" 6109.04784722222 3.38
"6269" 6111.10704861111 3.15
"6270" 6112.06574074074 3.23
"6271" 6112.45857638889 3.01
"6272" 6113.99905092593 3
"6273" 6113.9990625 3
"6274" 6116.7066087963 3.32
"6275" 6118.49049768518 3.9
"6276" 6120.4055787037 3.54
"6277" 6120.82460648148 3.06
"6278" 6125.30405092593 3.11
"6279" 6125.32657407407 3.12
"6280" 6129.99396990741 3.86
"6281" 6131.93913194444 3.01
"6282" 6137.87694444444 3.12
"6283" 6139.91262731481 3.42
"6284" 6139.91278935185 3.45
"6285" 6147.17582175926 3.24
"6286" 6150.74516203704 3.4
"6287" 6150.78428240741 3.56
"6288" 6152.38974537037 3.3
"6289" 6154.94731481481 3.27
"6290" 6172.29046296296 3.3
"6291" 6174.0840625 3.12
"6292" 6178.59712962963 3.54
"6293" 6180.68619212963 4.07
"6294" 6182.94765046296 4.06
"6295" 6189.1021875 3.18
"6296" 6190.08642361111 3.39
"6297" 6195.44873842593 3.24
"6298" 6197.0690162037 3.18
"6299" 6201.71450231482 3.28
"6300" 6201.91137731481 3.1
"6301" 6202.37802083333 4.42
"6302" 6203.55623842593 3.36
"6303" 6204.78650462963 3.05
"6304" 6205.35224537037 4
"6305" 6208.20898148148 3.01
"6306" 6213.84917824074 3.11
"6307" 6213.84966435185 3.4
"6308" 6216.63841435185 3.2
"6309" 6216.63846064815 3.2
"6310" 6223.43488425926 4.26
"6311" 6223.45200231481 4.05
"6312" 6227.96721064815 3.83
"6313" 6244.47851851852 3.06
"6314" 6245.829375 3.44
"6315" 6247.91648148148 3.1
"6316" 6251.07664351852 3.89
"6317" 6251.21186342593 4.66
"6318" 6251.23273148148 3.03
"6319" 6251.31545138889 3.22
"6320" 6251.36059027778 4.22
"6321" 6251.63517361111 3.19
"6322" 6251.77864583333 3.08
"6323" 6253.4615162037 3.47
"6324" 6253.59152777778 3.56
"6325" 6255.14239583333 3.14
"6326" 6258.5899537037 3.29
"6327" 6260.05646990741 3
"6328" 6260.77554398148 3.06
"6329" 6264.5902662037 3.8
"6330" 6266.30475694444 3.26
"6331" 6266.34131944444 3.26
"6332" 6271.06811342593 3.06
"6333" 6272.63670138889 3.18
"6334" 6274.12539351852 3.13
"6335" 6279.84087962963 3.06
"6336" 6282.38868055556 3.19
"6337" 6285.45547453704 3.3
"6338" 6285.80018518519 3.1
"6339" 6286.25302083333 3.45
"6340" 6290.63195601852 3.03
"6341" 6292.71315972222 3.05
"6342" 6293.36209490741 3.35
"6343" 6297.99623842593 3.21
"6344" 6301.72212962963 3.47
"6345" 6305.14481481481 3.16
"6346" 6307.35101851852 3.75
"6347" 6309.29233796296 3.06
"6348" 6309.36645833333 3.17
"6349" 6311.12079861111 3.07
"6350" 6311.28872685185 3.09
"6351" 6311.30626157407 3.08
"6352" 6312.40883101852 3.59
"6353" 6312.78486111111 3.64
"6354" 6312.78809027778 3.08
"6355" 6313.53306712963 3.03
"6356" 6313.9106712963 3.77
"6357" 6313.9125 3.03
"6358" 6313.97586805556 3.04
"6359" 6316.65909722222 3.01
"6360" 6318.38916666667 3.14
"6361" 6318.66851851852 3.24
"6362" 6319.70291666667 3.4
"6363" 6322.98180555556 3.51
"6364" 6322.9890162037 3.23
"6365" 6323.12490740741 3.3
"6366" 6323.78958333333 3.1
"6367" 6324.34284722222 3.26
"6368" 6344.009375 3.84
"6369" 6344.40262731481 3.71
"6370" 6347.11789351852 3.02
"6371" 6347.15831018518 3.57
"6372" 6347.17673611111 3
"6373" 6347.20399305556 4.25
"6374" 6347.24774305556 4.1
"6375" 6347.26641203704 3.15
"6376" 6347.35027777778 3.14
"6377" 6347.39438657407 3.03
"6378" 6353.0906712963 3.78
"6379" 6355.31746527778 3.09
"6380" 6365.69358796296 3.15
"6381" 6366.46716435185 3
"6382" 6368.06145833333 3.06
"6383" 6369.26072916667 3.12
"6384" 6369.39861111111 3.16
"6385" 6370.47467592593 3.01
"6386" 6372.79748842593 3.07
"6387" 6373.61405092593 3.35
"6388" 6379.29876157407 3
"6389" 6379.4559837963 3.07
"6390" 6381.22966435185 3.01
"6391" 6391.51016203704 3.3
"6392" 6393.77833333333 3.92
"6393" 6393.78001157407 3.02
"6394" 6405.02115740741 3.6
"6395" 6405.02128472222 3.8
"6396" 6405.02278935185 3.91
"6397" 6405.03871527778 3.36
"6398" 6406.43170138889 3.02
"6399" 6406.836875 3.02
"6400" 6406.95518518518 3.5
"6401" 6406.95641203704 3.18
"6402" 6406.95650462963 3.18
"6403" 6407.7968287037 5.17
"6404" 6407.80309027778 3.06
"6405" 6407.80637731482 3
"6406" 6407.80716435185 3.79
"6407" 6407.80726851852 3.75
"6408" 6407.80828703704 3
"6409" 6407.80923611111 4.07
"6410" 6407.80971064815 3.1
"6411" 6407.81020833333 3
"6412" 6407.81710648148 3.16
"6413" 6407.83091435185 3.69
"6414" 6407.83332175926 4.93
"6415" 6407.91655092593 3.68
"6416" 6407.91671296296 3
"6417" 6408.02150462963 3.27
"6418" 6409.7475 3.48
"6419" 6409.9174537037 3.25
"6420" 6410.08859953704 3.15
"6421" 6410.15458333333 3.79
"6422" 6410.33611111111 3.46
"6423" 6410.53686342593 3.05
"6424" 6410.82855324074 4.43
"6425" 6410.90295138889 3.13
"6426" 6411.76082175926 3.4
"6427" 6412.12353009259 3.14
"6428" 6412.21320601852 3.09
"6429" 6412.63469907407 3.02
"6430" 6414.16859953704 3.7
"6431" 6414.6630787037 3.25
"6432" 6414.8633912037 3.29
"6433" 6418.03702546296 3.07
"6434" 6418.33991898148 4.01
"6435" 6418.69547453704 3.12
"6436" 6421.27380787037 3.66
"6437" 6421.32469907407 3.49
"6438" 6421.67252314815 3.26
"6439" 6422.4203125 3.62
"6440" 6423.18868055556 3.06
"6441" 6426.08744212963 3.16
"6442" 6428.99506944444 3.47
"6443" 6430.34243055556 3.03
"6444" 6433.66512731481 3.41
"6445" 6434.87925925926 3.39
"6446" 6438.04482638889 4.36
"6447" 6438.12799768519 3.26
"6448" 6438.15069444444 3.06
"6449" 6438.2128125 4.17
"6450" 6441.35174768518 3.22
"6451" 6441.60721064815 3.05
"6452" 6443.83778935185 3.12
"6453" 6444.7678125 3.06
"6454" 6450.18763888889 3.39
"6455" 6454.25414351852 3.49
"6456" 6454.8827662037 3.38
"6457" 6455.70524305556 3.11
"6458" 6460.47584490741 3.08
"6459" 6462.29118055556 4.24
"6460" 6463.02787037037 3.04
"6461" 6469.34362268519 3.1
"6462" 6473.28012731481 3.17
"6463" 6476.23925925926 3.01
"6464" 6477.77446759259 3.07
"6465" 6478.06537037037 3.03
"6466" 6479.03623842593 3.24
"6467" 6481.5771412037 3.08
"6468" 6481.7847337963 3.01
"6469" 6491.938125 3.25
"6470" 6494.08113425926 3.07
"6471" 6494.96435185185 3.06
"6472" 6499.53747685185 3.47
"6473" 6506.16462962963 3.34
"6474" 6507.57065972222 3.09
"6475" 6511.01927083333 3.98
"6476" 6512.87398148148 3.44
"6477" 6513.42854166667 3.08
"6478" 6513.66407407407 5.02
"6479" 6517.1624537037 3.27
"6480" 6517.19298611111 3.03
"6481" 6523.79554398148 3.01
"6482" 6527.00256944444 3.03
"6483" 6527.0059837963 3.24
"6484" 6527.0312962963 3.44
"6485" 6527.12299768519 3.14
"6486" 6527.19668981481 4.11
"6487" 6527.19907407407 3.22
"6488" 6527.2087962963 3.18
"6489" 6535.10697916667 3
"6490" 6537.04633101852 3.23
"6491" 6551.19987268519 3.38
"6492" 6552.33802083333 3.4
"6493" 6552.40446759259 4.89
"6494" 6552.79667824074 3.19
"6495" 6552.92435185185 3
"6496" 6554.72481481481 3.14
"6497" 6555.2365162037 3.62
"6498" 6557.05329861111 3.05
"6499" 6557.83443287037 3.97
"6500" 6562.07371527778 3.05
"6501" 6563.68422453704 3.31
"6502" 6564.0028587963 3.37
"6503" 6572.6528125 3.14
"6504" 6573.09269675926 3.16
"6505" 6576.22496527778 3.03
"6506" 6576.8412962963 4.21
"6507" 6579.14548611111 3.51
"6508" 6579.15146990741 3.26
"6509" 6579.18149305556 3.03
"6510" 6579.24230324074 3.01
"6511" 6579.24467592593 3.44
"6512" 6579.29078703704 3.41
"6513" 6579.29351851852 3.18
"6514" 6579.43611111111 3.48
"6515" 6579.5000462963 3.32
"6516" 6579.51325231481 3.16
"6517" 6579.51681712963 3.58
"6518" 6579.52230324074 3.22
"6519" 6579.52708333333 3.03
"6520" 6579.53087962963 3.41
"6521" 6579.70048611111 3.2
"6522" 6579.70244212963 3.18
"6523" 6580.35990740741 3.08
"6524" 6580.36384259259 3.25
"6525" 6580.39248842593 3.43
"6526" 6580.39278935185 3.47
"6527" 6581.47363425926 3.15
"6528" 6586.3200462963 3.11
"6529" 6587.07268518519 3.14
"6530" 6587.88199074074 3.01
"6531" 6588.56525462963 3.29
"6532" 6592.72487268518 3.47
"6533" 6596.69409722222 3.3
"6534" 6601.62585648148 3.12
"6535" 6603.0210300926 3.04
"6536" 6603.57856481481 3.09
"6537" 6603.5787962963 4.18
"6538" 6603.58378472222 3.9
"6539" 6603.58890046296 3.8
"6540" 6604.18271990741 3.59
"6541" 6604.18572916667 3.07
"6542" 6605.11663194444 3.47
"6543" 6609.52719907407 3.58
"6544" 6612.56216435185 3.38
"6545" 6614.44606481482 3.67
"6546" 6624.29553240741 3.04
"6547" 6624.35461805556 3.27
"6548" 6627.10237268519 3.16
"6549" 6628.14769675926 5.7
"6550" 6628.15454861111 3.37
"6551" 6628.15684027778 3.24
"6552" 6628.15832175926 3.14
"6553" 6628.15924768519 3.04
"6554" 6628.15982638889 3.17
"6555" 6628.16340277778 3.12
"6556" 6628.17353009259 3.19
"6557" 6628.18054398148 3.52
"6558" 6628.19015046296 4.13
"6559" 6628.19407407407 3.05
"6560" 6628.22234953704 3.04
"6561" 6628.23247685185 3.19
"6562" 6628.29601851852 3
"6563" 6628.30594907407 3.59
"6564" 6628.30819444444 3.19
"6565" 6628.59974537037 3.36
"6566" 6628.60393518519 3.68
"6567" 6629.02038194444 3.42
"6568" 6629.08697916667 3.14
"6569" 6629.88318287037 3.17
"6570" 6630.39454861111 3.26
"6571" 6630.3952662037 3.97
"6572" 6630.48795138889 3.01
"6573" 6630.48961805556 3.26
"6574" 6630.49275462963 3.17
"6575" 6630.6141087963 3.32
"6576" 6630.93400462963 3.01
"6577" 6631.15875 3.23
"6578" 6631.45166666667 3
"6579" 6632.38802083333 3.19
"6580" 6633.51763888889 3.04
"6581" 6633.80052083333 3.02
"6582" 6634.25340277778 3.19
"6583" 6636.33958333333 3.23
"6584" 6637.17172453704 3.11
"6585" 6637.88358796296 3.44
"6586" 6639.85601851852 3.19
"6587" 6640.16019675926 3.35
"6588" 6640.62400462963 3.06
"6589" 6648.11211805556 3.28
"6590" 6649.04023148148 3.43
"6591" 6649.06903935185 3.07
"6592" 6650.2315162037 4.6
"6593" 6650.57377314815 3.17
"6594" 6650.57688657407 3.21
"6595" 6656.8524537037 3.4
"6596" 6659.71541666667 3.04
"6597" 6659.81149305556 3.03
"6598" 6660.15586805556 3.74
"6599" 6660.89106481481 3
"6600" 6661.62231481481 3.03
"6601" 6663.41799768519 3.27
"6602" 6663.9103125 3.84
"6603" 6669.6687037037 4.39
"6604" 6671.8741087963 3.3
"6605" 6674.01045138889 3.01
"6606" 6675.86337962963 3.3
"6607" 6693.80880787037 4.1
"6608" 6696.25171296296 3.01
"6609" 6696.54184027778 3.84
"6610" 6702.23041666667 3.42
"6611" 6702.9709837963 3.26
"6612" 6708.50030092593 5
"6613" 6716.11328703704 3.88
"6614" 6721.86828703704 3.01
"6615" 6734.72702546296 3.94
"6616" 6739.81996527778 4.58
"6617" 6745.26476851852 3.2
"6618" 6752.45024305556 3.24
"6619" 6754.76881944444 3.08
"6620" 6757.21109953704 3.33
"6621" 6765.47380787037 3
"6622" 6780.32170138889 3.74
"6623" 6786.64707175926 3.73
"6624" 6787.07892361111 3.1
"6625" 6799.71515046296 3.04
"6626" 6800.04403935185 3.15
"6627" 6817.97538194444 3.75
"6628" 6820.58947916667 4.75
"6629" 6820.78439814815 3.09
"6630" 6823.60304398148 3.73
"6631" 6824.2931712963 3.53
"6632" 6833.17766203704 3.31
"6633" 6834.91672453704 3.73
"6634" 6836.5562962963 3.84
"6635" 6839.1849074074 4.31
"6636" 6840.63421296296 3.59
"6637" 6840.94543981481 3.06
"6638" 6841.34783564815 3
"6639" 6842.5894212963 3.52
"6640" 6845.73248842593 4.13
"6641" 6845.96199074074 3.58
"6642" 6846.0496412037 3.99
"6643" 6846.05065972222 3.72
"6644" 6847.03203703704 3.08
"6645" 6851.89128472222 3.35
"6646" 6852.59469907407 3.28
"6647" 6856.43122685185 3.24
"6648" 6864.14027777778 3.17
"6649" 6864.43511574074 3.09
"6650" 6865.49006944444 3.21
"6651" 6869.59405092593 3.58
"6652" 6872.01287037037 3.83
"6653" 6876.92840277778 4.77
"6654" 6879.33306712963 3.07
"6655" 6881.62409722222 3.25
"6656" 6885.79318287037 3.08
"6657" 6887.30493055556 3.52
"6658" 6888.2128587963 3.06
"6659" 6891.0336226852 4.22
"6660" 6897.06684027778 3.45
"6661" 6904.90684027778 4.08
"6662" 6906.11666666667 3.37
"6663" 6906.75414351852 3.03
"6664" 6910.0758912037 3.06
"6665" 6910.88861111111 3.29
"6666" 6911.45788194444 3.02
"6667" 6914.8069212963 3.13
"6668" 6919.21111111111 4.84
"6669" 6919.24114583333 3.97
"6670" 6919.97265046296 3.17
"6671" 6920.44934027778 3.31
"6672" 6921.21091435185 4.21
"6673" 6930.87189814815 3.48
"6674" 6935.83457175926 3.17
"6675" 6936.9224537037 3.27
"6676" 6938.15008101852 3.15
"6677" 6939.4784837963 3.03
"6678" 6940.36925925926 3.49
"6679" 6941.21034722222 3.03
"6680" 6942.00806712963 3.64
"6681" 6942.01092592593 3.59
"6682" 6952.93642361111 3.75
"6683" 6954.7408912037 3.25
"6684" 6957.78028935185 3.1
"6685" 6959.29150462963 3.12
"6686" 6959.95627314815 3.44
"6687" 6962.18636574074 3.03
"6688" 6964.71599537037 3.88
"6689" 6964.7195601852 4.54
"6690" 6965.56275462963 3.05
"6691" 6970.22358796296 3.01
"6692" 6971.75099537037 3.32
"6693" 6972.06032407407 3.25
"6694" 6979.62859953704 3.17
"6695" 6981.09056712963 3.38
"6696" 6990.04888888889 3.38
"6697" 6990.20899305556 3.13
"6698" 6992.84664351852 4.99
"6699" 6992.84739583333 4
"6700" 6992.84829861111 4.34
"6701" 6992.8490625 3.72
"6702" 6992.8494212963 3.09
"6703" 6992.85069444444 3.15
"6704" 6992.85084490741 4.01
"6705" 6992.85319444444 3.39
"6706" 6992.85667824074 3.15
"6707" 6992.86716435185 3.08
"6708" 6992.87074074074 3.47
"6709" 6992.92787037037 4.1
"6710" 6993.00851851852 3.87
"6711" 6993.07653935185 3.11
"6712" 6993.1484375 4.5
"6713" 6993.7252662037 3.54
"6714" 6993.99503472222 3.44
"6715" 6994.18626157407 3.3
"6716" 6994.44592592593 3.02
"6717" 6994.5027662037 3.27
"6718" 6995.29634259259 3.22
"6719" 6995.43493055556 3.03
"6720" 6995.50212962963 4.61
"6721" 6996.40657407407 3.63
"6722" 6997.54190972222 4.04
"6723" 6997.90008101852 3.02
"6724" 7000.82646990741 3.16
"6725" 7001.08266203704 3.01
"6726" 7001.74854166667 3.23
"6727" 7004.00409722222 3.04
"6728" 7010.1446412037 4.64
"6729" 7010.14688657407 3.4
"6730" 7013.75123842593 3.59
"6731" 7020.1156712963 3.47
"6732" 7023.0658912037 3.14
"6733" 7031.20459490741 3.04
"6734" 7040.25225694444 3.28
"6735" 7041.33315972222 3.12
"6736" 7042.9856712963 3.27
"6737" 7043.71454861111 3.14
"6738" 7049.285 3.17
"6739" 7050.94915509259 3.51
"6740" 7055.20865740741 3.33
"6741" 7057.609375 3.15
"6742" 7058.40185185185 3.34
"6743" 7066.28664351852 3.11
"6744" 7074.24118055556 3.87
"6745" 7075.04030092593 3.63
"6746" 7076.76905092593 3.11
"6747" 7082.28399305556 3.78
"6748" 7083.06644675926 3.04
"6749" 7083.2872337963 3.54
"6750" 7083.30622685185 3.11
"6751" 7083.37810185185 4.17
"6752" 7083.57719907407 3.76
"6753" 7085.73506944444 3.5
"6754" 7089.66918981481 3.28
"6755" 7097.8559375 3.16
"6756" 7102.45355324074 3.57
"6757" 7102.45428240741 3.39
"6758" 7103.61998842593 3.15
"6759" 7108.14241898148 3.14
"6760" 7108.14252314815 3.38
"6761" 7110.96354166667 3.45
"6762" 7116.55556712963 4.06
"6763" 7117.77053240741 3.19
"6764" 7125.16268518519 3.16
"6765" 7135.55266203704 4.15
"6766" 7137.71399305556 3.1
"6767" 7137.7315162037 3.24
"6768" 7149.66899305556 3.3
"6769" 7153.08806712963 3.04
"6770" 7159.49657407407 3.03
"6771" 7171.13052083333 3.03
"6772" 7171.20981481482 3.65
"6773" 7176.60497685185 3.23
"6774" 7178.54331018518 3.9
"6775" 7180.0233101852 3.02
"6776" 7192.93587962963 3.12
"6777" 7194.0025462963 3.74
"6778" 7195.3329398148 3.43
"6779" 7196.39756944444 3.05
"6780" 7203.6134837963 3.09
"6781" 7207.8984375 3.37
"6782" 7220.02488425926 3.63
"6783" 7220.7683101852 4.29
"6784" 7221.60688657407 3.06
"6785" 7222.39415509259 3.52
"6786" 7227.47128472222 3.36
"6787" 7230.60230324074 3.19
"6788" 7233.16239583333 3.16
"6789" 7234.29445601852 3.59
"6790" 7236.71603009259 3.14
"6791" 7237.53462962963 3.35
"6792" 7242.32277777778 3.59
"6793" 7244.95318287037 3.28
"6794" 7245.49945601852 3.27
"6795" 7247.59876157407 3.29
"6796" 7256.18274305556 3.26
"6797" 7256.55412037037 3.31
"6798" 7259.35871527778 3.49
"6799" 7266.4627662037 3.09
"6800" 7270.94325231482 3.47
"6801" 7273.97849537037 3.09
"6802" 7277.59435185185 3.73
"6803" 7279.9100462963 3.39
"6804" 7280.95135416667 3.18
"6805" 7285.06524305556 3.47
"6806" 7293.86994212963 3.33
"6807" 7296.1360648148 6.48
"6808" 7296.15929398148 3.1
"6809" 7296.16215277778 4.69
"6810" 7296.16634259259 3.86
"6811" 7296.16773148148 3.84
"6812" 7296.17100694444 3.96
"6813" 7296.19564814815 4.1
"6814" 7296.21079861111 3.03
"6815" 7296.21189814815 3.03
"6816" 7296.21262731482 3.33
"6817" 7296.22582175926 3.44
"6818" 7296.23028935185 4.23
"6819" 7296.26274305556 3.4
"6820" 7296.31662037037 3.71
"6821" 7296.32820601852 4.21
"6822" 7296.33748842593 3.37
"6823" 7296.35233796296 3.46
"6824" 7296.38755787037 3.24
"6825" 7296.39646990741 3.04
"6826" 7296.42148148148 4.03
"6827" 7296.46064814815 3.53
"6828" 7296.49028935185 4.36
"6829" 7296.52390046296 3.07
"6830" 7296.5423148148 3.36
"6831" 7296.56271990741 4.26
"6832" 7296.66914351852 3.21
"6833" 7296.67650462963 3.06
"6834" 7296.73733796296 4.07
"6835" 7296.7829976852 3.29
"6836" 7296.8198726852 4.02
"6837" 7296.83856481482 3
"6838" 7297.0952662037 4.63
"6839" 7297.36083333333 3.43
"6840" 7297.5105787037 3.28
"6841" 7297.55728009259 3.41
"6842" 7297.57788194444 3.13
"6843" 7297.7334375 3.38
"6844" 7297.93946759259 3.39
"6845" 7298.07109953704 3.69
"6846" 7298.55571759259 3.98
"6847" 7298.57491898148 3.19
"6848" 7298.60751157407 3.88
"6849" 7298.67458333333 3.4
"6850" 7298.73234953704 3.09
"6851" 7298.75998842593 3.37
"6852" 7298.82641203704 4.41
"6853" 7298.926875 3.38
"6854" 7299.09967592593 3.61
"6855" 7299.15400462963 3.1
"6856" 7299.29462962963 3.27
"6857" 7299.30943287037 3
"6858" 7299.39068287037 3.43
"6859" 7299.44134259259 3.47
"6860" 7299.98525462963 3.98
"6861" 7300.24586805556 3.45
"6862" 7300.87835648148 3.13
"6863" 7300.93263888889 3.21
"6864" 7300.94145833333 3.28
"6865" 7301.18482638889 3.07
"6866" 7301.22892361111 3.86
"6867" 7301.4081712963 3.55
"6868" 7302.34746527778 3.13
"6869" 7302.3675 3.53
"6870" 7302.37761574074 3.18
"6871" 7302.44357638889 3.45
"6872" 7302.71185185185 3.42
"6873" 7302.97241898148 3.14
"6874" 7303.08739583333 3.69
"6875" 7304.22056712963 3.39
"6876" 7304.50844907407 3.69
"6877" 7304.55092592593 3.68
"6878" 7305.70859953704 3.2
"6879" 7305.80104166667 3.52
"6880" 7305.91885416667 3.35
"6881" 7306.3066087963 3.09
"6882" 7306.78115740741 4.41
"6883" 7307.71513888889 3.21
"6884" 7307.72021990741 3.04
"6885" 7308.57211805556 3.63
"6886" 7309.30364583333 3.52
"6887" 7309.58196759259 3.38
"6888" 7309.76724537037 3.06
"6889" 7310.61072916667 3.7
"6890" 7311.10321759259 3.9
"6891" 7313.64918981482 3.01
"6892" 7314.50662037037 3.5
"6893" 7317.05891203704 3.42
"6894" 7318.38143518519 3.44
"6895" 7321.06947916667 3.29
"6896" 7321.73710648148 3.25
"6897" 7321.75376157407 3.01
"6898" 7324.27550925926 3.37
"6899" 7325.60136574074 3.45
"6900" 7327.3571412037 3.15
"6901" 7331.04170138889 3.08
"6902" 7335.9755787037 3.11
"6903" 7342.21876157407 3.04
"6904" 7343.2896875 3.01
"6905" 7344.92068287037 3.33
"6906" 7347.7276273148 3.66
"6907" 7349.86332175926 4.34
